title,addr,url,size,price
首付减800 美丽屋品牌公寓高新会展包物业取暖精品单间出租, 历下  康虹路租房 海信慧园,http://jn.ganji.com//fang3/2978230919x.htm,20㎡,480
铭盛大厦 银河大厦 齐鲁软件园 浪潮集团 雅居园 月付无杂费,   租房,http://jn.ganji.com//fang3/2891968795x.htm,18㎡,599
恒大御峰入住安全小区价格实惠, 槐荫  经十西路租房 恒大御峰,http://jn.ganji.com//fang1/2922980949x.htm,59㎡,600
保利海德公馆西区带独卫带大露台, 历城  祝甸租房 保利海德公馆西区,http://jn.ganji.com//fang1/2922980919x.htm,57㎡,600
康城花园便宜单间，有厨房可做饭，押一付一, 天桥  纬北路租房,http://jn.ganji.com//fang3/2779946035x.htm,15㎡,500
会展中心单间出租有暖气空调 免物业网费 干净卫生 欢迎咨.询, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2917375208x.htm,20㎡,500
免费看高新区附近所有房源会展中心丁豪银座万达软件园, 高新  国际会展中心租房 贤文花园北区,http://jn.ganji.com//fang3/2986841303x.htm,20㎡,600
北村平房 价格便宜 480元, 天桥  工人新村南村租房 工人新村北村,http://jn.ganji.com//fang1/2882594581x.htm,15㎡,480
万达精装好房出租家具家电三线齐全可月付 交通便利随时看房拎包, 天桥  其他租房 经纬嘉园,http://jn.ganji.com//fang3/2992591601x.htm,22㎡,500
白领打工族快来看啊！便宜房家具电器齐全宜单间室400元山钢天, 高新  国际会展中心租房 山钢新天地,http://jn.ganji.com//fang3/2922755832x.htm,21㎡,400
"有专人管理,,保利大名湖", 历下  东关租房 保利大名湖,http://jn.ganji.com//fang1/2922978294x.htm,51㎡,500
"治安卫生好，,信义庄小区", 市中  英雄山路租房 信义庄小区,http://jn.ganji.com//fang1/3014004341x.htm,51㎡,500
"有专人管理,,保利中心华府", 槐荫  西市场租房 保利中心华府,http://jn.ganji.com//fang1/2922978111x.htm,48㎡,500
高新万达 齐鲁软件园 丁豪广场 三庆财富 香格里拉温馨次卧, 高新  国际会展中心租房 汇展香格里拉,http://jn.ganji.com//fang3/2930952688x.htm,25㎡,500
洪家楼广场附近朝南卧室600出租，押一付一，可短租, 历城  洪家楼租房 东环花园,http://jn.ganji.com//fang3/3008729735x.htm,30㎡,600
"个人出租,燕山新居,公用厨房,鲁商国奥城,浪潮,经十路,奥体", 高新  其他租房 燕山新居,http://jn.ganji.com//fang1/2923896706x.htm,20㎡,500
单间， 软件园万达丁豪广场康虹路奥体中路，交通便利，拎包入住, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2906763043x.htm,22㎡,400
工人新村北村 2室1厅 6楼 10平 500元 精装, 天桥  工人新村北村租房 工人新村北村,http://jn.ganji.com//fang1/2819682927x.htm,10㎡,500
高新万达 齐鲁软件园 丁豪广场 三庆财富 香格里拉温馨次卧, 高新  国际会展中心租房 汇展香格里拉,http://jn.ganji.com//fang3/3013751906x.htm,25㎡,500
"治安卫生好，,三庆新馨家园", 历城  化纤厂路租房 三庆新馨家园,http://jn.ganji.com//fang1/2922978042x.htm,48㎡,500
高薪万达 齐鲁软件园 三庆财富 大学科技园 万达华府精次卧, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/3013725071x.htm,26㎡,500
550至800元 可月付 免中/介费 山大路沿线 神光花园, 历下  山大南路租房 神光花园,http://jn.ganji.com//fang3/2900577210x.htm,20㎡,550
首付减800 舜华路会展中心附近海信慧园拎包入住精装修次卧, 历下  康虹路租房 海信慧园,http://jn.ganji.com//fang3/2978229383x.htm,19㎡,399
堤口路大润发 火车站官扎营新区 温馨小卧室非常干净 随时能看, 天桥  堤口路租房 官扎营新区,http://jn.ganji.com//fang3/2915499677x.htm,13㎡,450
高新万达 齐鲁软件园 丁豪广场 中铁财智 贤文花园独立阳台次, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2922649731x.htm,27㎡,500
温馨小窝 家具家电齐全 采光无遮挡, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2956950911x.htm,20㎡,400
",艾菲尔花园", 槐荫  营市街租房 艾菲尔花园,http://jn.ganji.com//fang1/2922976773x.htm,68㎡,600
",大明湖泉馨居", 历下  泉城路租房 大明湖泉馨居,http://jn.ganji.com//fang1/2931103525x.htm,68㎡,600
"前后均无遮挡,购物方便,供电局宿舍", 长清  其他租房 供电局宿舍,http://jn.ganji.com//fang1/2931101902x.htm,53㎡,500
月付 丁豪广场 次卧精装 家居全齐 随时看房, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2973081494x.htm,20㎡,600
贤文花园会展中心豪华装修 干净卫生包物业网费 拎包入住, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2837390218x.htm,20㎡,500
会展中心附近多套精装带暖气空调单间便宜出, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2929548758x.htm,25㎡,500
北村一层 干净 有床 简单家具 480元, 天桥  工人新村南村租房 工人新村北村,http://jn.ganji.com//fang1/3008271683x.htm,20㎡,480
软件园银河大厦铭盛大厦美莲广场舜泰广场，中垠雅苑精装修包入住, 济阳  租房 雅居园二区,http://jn.ganji.com//fang3/2905549738x.htm,20㎡,600
首付减800 品牌公寓高新会展包物业取暖 精装修家电全齐, 历下  康虹路租房 新生活家园,http://jn.ganji.com//fang3/2895346390x.htm,18㎡,380
首付减800 房租月付 国际会展中心 新生活家园 精装合租, 历下  康虹路租房 新生活家园,http://jn.ganji.com//fang3/2895346417x.htm,21㎡,499
北村一层 干净 有床 简单家具 480元, 天桥  工人新村南村租房 工人新村北村,http://jn.ganji.com//fang1/2922090568x.htm,20㎡,480
个人房源，无，政法学院对面 精装修 拎包入住, 历下  解放路租房 福泉大厦,http://jn.ganji.com//fang3/2840920594x.htm,30㎡,500
堤口路铁路宿舍博文小学紧靠一楼2室1廊1厨床衣橱沙发茶几朝阳, 天桥  堤口路租房 堤口路铁路宿舍,http://jn.ganji.com//fang1/2880625495x.htm,50㎡,500
政法学院解放东路砚泉站牌！下车就是拎包入住, 历下  解放东路租房 解放东路小鸭宿舍,http://jn.ganji.com//fang3/2911942819x.htm,30㎡,600
济南泉城人家男生女生青年公寓，专业保洁，有暖气, 历下  东门租房,http://jn.ganji.com//fang3/2847647583x.htm,120㎡,280
高薪万达 齐鲁软件园 银荷大厦 铭盛大厦 中垠雅苑独立阳台, 高新  国际会展中心租房 中垠雅苑,http://jn.ganji.com//fang3/3014435807x.htm,27㎡,500
长清湖两室朝阳户型出售，毛胚房，价格低，有钥匙，看房方便！, 长清  文昌租房 中建长清湖,http://jn.ganji.com//fang1/2883008941x.htm,86㎡,600
过年活动价！西客站绿地单间一免中介首月免房租！包水电物业网, 槐荫  经十西路租房 绿地中央广场,http://jn.ganji.com//fang3/2920918990x.htm,40㎡,580
天桥区火车站附近长途汽车总站对面泉星小区精装主卧、次卧出租, 天桥  泺口租房 泉星小区,http://jn.ganji.com//fang3/2995990541x.htm,10㎡,400
"采光好，照片现场实拍,卢浮公馆", 槐荫  西市场租房 卢浮公馆,http://jn.ganji.com//fang1/2931101806x.htm,53㎡,500
标准商业公寓, 历城  王舍人租房,http://jn.ganji.com//fang1/2922958995x.htm,38㎡,600
瑞欣花园装修温馨自住干净, 槐荫  五院租房 瑞欣花园,http://jn.ganji.com//fang1/2931078967x.htm,41㎡,600
汉峪金谷 舜泰广场 凤凰国际 精装修 拎包入住, 高新  奥体中心租房 凤凰国际,http://jn.ganji.com//fang3/2928942967x.htm,20㎡,450
路劲东城合租无中介！！二环东路济南一中北100米路西, 历城  全福租房 路劲东城,http://jn.ganji.com//fang3/2899007434x.htm,19㎡,600
贤文精装单间便宜出租 干净卫生 交通便利 包网费物业费, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2884307246x.htm,20㎡,550
盛世花城主卧出租 宽带免费房租月付个人房源无中介洗衣机冰箱有, 高新  国际会展中心租房 天业盛世花城,http://jn.ganji.com//fang3/2888763552x.htm,15㎡,550
"济南爱干净,易相处女生合租,木地板,两室一厅", 历下  泺源大街租房,http://jn.ganji.com//fang3/2938671749x.htm,120㎡,200
月付 短租 万达广场 未来城 小次卧 带空调 拎包入住, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2889156069x.htm,15㎡,450
冠华历山吉第繁华地段精装修, 天桥  北园租房 冠华历山吉第,http://jn.ganji.com//fang1/3013977860x.htm,42㎡,500
新东方花园个人单间出租 宽带免费全新家具房租月付 暖气已开通, 高新  国际会展中心租房 新东方花园,http://jn.ganji.com//fang3/2903985741x.htm,28㎡,500
万达 大观园 经一路火车站附近 品质小区 出门就, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang3/2907824352x.htm,22㎡,500
有暖气齐鲁软件园银荷大厦浪潮集团雅居园精装修朝南主卧拎包入住, 高新  国际会展中心租房 雅居园,http://jn.ganji.com//fang3/2894931138x.htm,20㎡,500
精装卧室 交通便利 好房不多 靠近商圈多 温馨舒适 小区环境, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2929601305x.htm,30㎡,550
可月付！逸东花园 华信路 华能路 精装卧室 干净整洁 有阳台, 历城  花园路租房 逸东花园,http://jn.ganji.com//fang3/2914727311x.htm,30㎡,600
英雄山路 祥泰广场 精装主卧特价甩租 仅此一间 快则有慢则无, 市中  英雄山路租房 祥泰广场,http://jn.ganji.com//fang3/2990567957x.htm,26㎡,200
王舍人国税局宿舍环境好采光好, 历城  王舍人租房 王舍人国税局宿舍,http://jn.ganji.com//fang1/2931074833x.htm,56㎡,500
路劲东城合租无中介！！二环东路济南一中北100米路西, 历城  全福租房 路劲东城,http://jn.ganji.com//fang3/2890861560x.htm,19㎡,600
集中供暖580有窗户，没中/介费可押一付一，花园路口林业大厦, 历下  历山路租房 历苑小区,http://jn.ganji.com//fang3/2983368824x.htm,12㎡,580
堤口路铁路单身宿舍1室1厨1卫25平整租木地板床衣橱空调沙发, 天桥  堤口路租房 堤口路铁路宿舍,http://jn.ganji.com//fang1/2873166064x.htm,25㎡,550
出租盛景家园区好房不会让你白跑只要350, 高新  奥体中心租房,http://jn.ganji.com//fang3/2905322734x.htm,20㎡,350
(个人单间出租)汉峪金谷 龙奥九号 东城逸家 南向实墙次卧, 历城  凤歧路租房 东城逸家,http://jn.ganji.com//fang3/3010442066x.htm,28㎡,600
重汽集团 舜泰广场 汉峪金谷旁超实惠单间 租有缘人 随时看房, 高新  舜华南路租房 中铁逸都国际,http://jn.ganji.com//fang3/2919039540x.htm,15㎡,400
三庆城市主人单间带厨卫家电齐全, 高新  奥体中心租房 三庆城市主人,http://jn.ganji.com//fang1/2931074794x.htm,53㎡,500
个人直租，奥盛大厦，银河大厦附近精装次卧 不租高价, 高新  舜华路租房 黄金时代,http://jn.ganji.com//fang3/2918962317x.htm,24㎡,400
个人直租重汽科技大厦南汉裕新苑实体墙次卧室出租拎包入住, 高新  崇华路租房 汉峪新苑,http://jn.ganji.com//fang3/2918967486x.htm,26㎡,400
聚鑫旺园出租精装主卧带独立卫浴，有空调，彩色墙壁，随时看房, 高新  国际会展中心租房 聚鑫旺园,http://jn.ganji.com//fang3/2994198341x.htm,28㎡,550
北胡小区 汉峪新苑，东城逸家 重汽1956，舜奥华府各种单间, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/3004740011x.htm,25㎡,500
舜奥华府 北胡小区 汉峪新苑东城逸家 重汽1956各种单间公, 高新  奥体中心租房 舜奥华府,http://jn.ganji.com//fang3/3004735442x.htm,28㎡,400
腊山南苑两室两厅，简装，600元每月。, 槐荫  其他租房 腊山任庄新区,http://jn.ganji.com//fang1/2853212988x.htm,84㎡,600
佳宝公司宿舍(槐荫)超底价极缺房源, 槐荫  阳光新路租房 佳宝公司宿舍(槐荫),http://jn.ganji.com//fang1/2922943998x.htm,49㎡,600
兴奥生态庄园带独卫家电齐全随时看房, 槐荫  其他租房 兴奥生态庄园,http://jn.ganji.com//fang1/2922943974x.htm,42㎡,600
希望房客讲卫生, 商河  租房,http://jn.ganji.com//fang1/2930379934x.htm,100㎡,300
品质小区 精装好房 电梯房家具家电全齐名泉银座广场k88附近, 天桥  堤口路租房 世茂天城,http://jn.ganji.com//fang3/2994963200x.htm,22㎡,550
泺口精装一室白菜价出租家具齐全, 天桥  无影山北路租房,http://jn.ganji.com//fang1/2767363998x.htm,28㎡,600
工人新村南村西区 1室1厅 1搂 40平 600元 瓷砖, 天桥  工人新村南村租房 工人新村南村西区,http://jn.ganji.com//fang1/2854824234x.htm,40㎡,600
会展中心丁豪银座万达软件园, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2910942748x.htm,20㎡,550
精装单间 有暖气带空调 精装修 欢迎咨.询, 高新  舜华路租房 黄金时代,http://jn.ganji.com//fang3/2909924849x.htm,25㎡,500
0中介 精装修 实体墙 免物业 网费 定期保洁 个人房源, 历城  洪家楼租房 隆悦花园,http://jn.ganji.com//fang3/2900300934x.htm,25㎡,600
合成纤维厂职工第三宿舍便宜实惠家一样的感觉, 历城  全福租房 合成纤维厂职工第三宿舍,http://jn.ganji.com//fang1/2922942915x.htm,50㎡,600
高新万达 齐鲁软件园 三庆财富 银荷大厦 盛世花城次卧, 高新  国际会展中心租房 天业盛世花城,http://jn.ganji.com//fang3/2922811110x.htm,24㎡,500
万达大观园附近 精装好房 价格便宜 家电齐全 双气 随时看房, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang3/2920084389x.htm,22㎡,550
紧邻五院和谐附近精装好房单间出租家具家电三线齐全可月付随时看, 槐荫  南辛庄租房 清新西区,http://jn.ganji.com//fang3/2916126178x.htm,20㎡,550
温馨公寓 火热出租中 家具齐全可拎包入住 个人发布 无, 天桥  泺口租房 济南七巧公寓,http://jn.ganji.com//fang1/2828673733x.htm,26㎡,600
七里河精装朝南卧室550出租  押一付一，可短租, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/3008733266x.htm,30㎡,550
白鹤花苑单间合租房 领包入住 无中介 月付短租 交通便利, 天桥  北园租房 白鹤花苑,http://jn.ganji.com//fang3/2917680306x.htm,15㎡,500
房东直租 多路公交直达高新区三户合租能做饭工业南路家具齐全, 历下  解放东路租房 鲍德茂岭花苑,http://jn.ganji.com//fang3/2917897944x.htm,17㎡,550
单间带厨房可做饭丁豪广场软件园银荷大厦康虹路奥体中路拎包入住, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2906763058x.htm,21㎡,550
便宜啦 姚家小区干净单间出租，家具齐全 拎包入住，先到先得, 历下  浆水泉路租房 姚家小区东区,http://jn.ganji.com//fang3/2860905057x.htm,16㎡,500
中建长清湖小区3室的房源, 长清  文昌租房 中建长清湖,http://jn.ganji.com//fang1/2836826490x.htm,117㎡,500
颐琴湾明珠花园自己的房子可随时看房, 历下  其他租房 颐琴湾明珠花园,http://jn.ganji.com//fang1/2931069250x.htm,49㎡,600
武警医院东临单间便宜出租，中间楼层 出入方便，拎包入住 速来, 历下  浆水泉路租房 姚家小区东区,http://jn.ganji.com//fang3/2907230650x.htm,15㎡,500
